refcat,n_unidades,uso_dominante,es_mixta,valor_catastral_eur,valor_suelo_eur,valor_construccion_eur,cuota_ibi_eur,n_exentos,n_bonificados,habitantes_estimados,densidad_hab_por_unidad,via_referencia
4722404UK5342S,1,Residencial,0,57519.79,16523.40,40996.39,241.58,0,0,0,0,UR SERR PLAYA SC 0029
3957702UK5335N,1,Residencial,0,70060.99,9926.67,60134.32,294.26,0,0,1,1,UR SERR PLAYA S 8R 0321
4421112UK5342S,1,Residencial,0,31508.69,2704.69,28804.00,132.34,0,0,0,0,AV PLAYA 0012
4248605UK5344N,1,Residencial,0,47994.87,10590.56,37404.31,201.58,0,0,0,0,UR SERR PLAYA S 7R 0386
3932310UK5333S,1,Residencial,0,77885.19,13710.48,64174.71,327.12,0,0,2,2,UR SERR PLAYA S5 0316
3547225UK5334N,1,Residencial,0,55539.22,15785.76,39753.46,233.26,0,0,0,0,UR SERR PLAYA S 6R 0095
5218306UK5351N,1,Residencial,0,72765.51,19310.09,53455.42,305.62,0,0,0.03,0.03,UR SERR PLAYA SH 0010
3557413UK5335N,1,Residencial,0,38315.37,13945.13,24370.24,160.92,0,0,0,0,UR SERR PLAYA S 7R 0277
2370402UK5327S,1,Residencial,0,88867.65,45685.28,43182.37,373.24,0,0,0.03,0.03,CL REINA SOFIA 0010
3857302UK5335N,1,Residencial,0,67765.81,13070.49,54695.32,284.62,0,0,0,0,UR SERR PLAYA S 7R 0264
3247409UK5334N,1,Residencial,0,103258.19,15543.37,87714.82,433.68,0,0,0,0,UR SERR PLAYA S 6R 0065
3317501UK5331N,1,Residencial,0,77694.36,15736.57,61957.79,326.32,0,0,4,4,UR SERR PLAYA S2 0178
2472625UK5327S,1,Residencial,0,4816.98,3552.61,1264.37,20.23,0,0,1.5,1.5,CL VIRGEN DEL BUEN CAMINO 0035
4821321UK5342S,1,Residencial,0,111766.82,22129.56,89637.26,469.42,0,0,0,0,UR SERR PLAYA SD 0027
3156905UK5335N,1,Residencial,0,60810.51,14306.93,46503.58,255.40,0,0,2,2,UR SERR PLAYA S 6R 0118
4447207UK5344N,1,Residencial,0,43112.14,9153.90,33958.24,181.07,0,0,0,0,UR SERR PLAYA S 8R 0458
4719709UK5341N,1,Residencial,0,100310.60,20092.23,80218.37,421.30,0,0,4,4,UR SERR PLAYA SE 0047
2471501UK5327S,1,Residencial,0,1712.17,1327.75,384.42,7.19,0,0,0,0,CL OLIVILLA 0027
4357110UK5345N,1,Residencial,0,44942.92,14665.22,30277.70,188.76,0,0,0,0,UR SERR PLAYA S 8R 0346
3632410UK5333S,1,Residencial,0,87313.26,16597.16,70716.10,366.72,0,0,0,0,UR SERR PLAYA S5 0189
4629203UK5342N,1,Residencial,0,80352.95,18805.21,61547.74,337.48,0,0,2,2,UR SERR PLAYA S4 0047
4558406UK5345N,1,Residencial,0,70601.53,14461.48,56140.05,296.53,0,0,0,0,UR SERR PLAYA S 8R 0491
3023506UK5332S,1,Residencial,0,66948.44,9685.84,57262.60,281.18,0,0,5,5,UR SERR PLAYA S2 0256
4046508UK5344N,1,Residencial,0,68427.75,13312.86,55114.89,287.40,0,0,0,0,UR SERR PLAYA S 7R 0228
4719437UK5341N,1,Residencial,0,25543.41,3196.46,22346.95,107.28,0,0,0,0,CL MAR CRISTAL 0080
4624774UK5342S,1,Residencial,0,18578.65,7446.76,11131.89,78.03,0,0,2,2,CL MAR ALBORAN 0002
4334911UK5343S,1,Residencial,0,51400.62,15756.23,35644.39,215.88,0,0,0,0,UR SERR PLAYA S4 0021
3632411UK5333S,1,Residencial,0,39896.95,15190.69,24706.26,167.57,0,0,3,3,UR SERR PLAYA S5 0190
4820947UK5342S,1,Residencial,0,28213.00,5866.08,22346.92,118.49,0,0,0,0,CL MAR CRISTAL 0009
4034301UK5343S,1,Residencial,0,59492.18,16803.70,42688.48,249.87,0,0,0,0,UR SERR PLAYA S5 0306
4334905UK5343S,1,Residencial,0,122956.55,26540.72,96415.83,516.42,0,0,2,2,UR SERR PLAYA S5 0334
2670128UK5327S,1,Residencial,0,11393.60,4020.17,7373.43,47.85,0,0,2,2,CL ABAJO 0015
4821308UK5342S,1,Residencial,0,62964.27,16635.81,46328.46,264.45,0,0,0,0,UR SERR PLAYA SD 0038
4624764UK5342S,1,Residencial,0,17173.60,6041.70,11131.90,72.13,0,0,0.69,0.69,CL MAR ALBORAN 0010
3632416UK5333S,1,Residencial,0,95442.26,16429.96,79012.30,400.86,0,0,1,1,UR SERR PLAYA S5 0195
4447214UK5344N,1,Residencial,0,41029.96,10495.71,30534.25,172.33,0,0,0,0,UR SERR PLAYA S 7R 0452
4816805UK5341N,1,Residencial,0,56483.09,16649.86,39833.23,237.23,0,0,2.17,2.17,UR SERR PLAYA SI 0023
2571103UK5327S,1,Residencial,0,40558.24,10228.75,30329.49,170.34,0,0,0,0,CL TIBURCIO PULIDO 0009
3525510UK5332N,1,Residencial,0,60768.43,15554.61,45213.82,255.23,0,0,0,0,UR SERR PLAYA S2 0308
4722437UK5342S,1,Residencial,0,66195.32,19291.35,46903.97,278.02,0,0,0.25,0.25,UR SERR PLAYA SC 0005
4152631UK5345S,1,Residencial,0,109831.76,16951.94,92879.82,461.29,0,0,0,0,UR SERR PLAYA S 8R 0332
4718704UK5341N,1,Residencial,0,94917.27,13936.68,80980.59,398.65,0,0,0,0,UR SERR PLAYA S4 0001
4056513UK5345N,1,Residencial,0,48255.42,11472.23,36783.19,202.67,0,0,0,0,UR SERR PLAYA S 8R 0317
4629201UK5342N,1,Residencial,0,87513.88,16449.61,71064.27,367.56,0,0,6,6,UR SERR PLAYA S4 0049
3557415UK5335N,1,Residencial,0,41506.02,16017.59,25488.43,174.33,0,0,4,4,UR SERR PLAYA S 7R 0279
3247423UK5334N,1,Residencial,0,70104.10,15785.76,54318.34,294.44,0,0,1,1,UR SERR PLAYA S 6R 0021
3521708UK5332S,1,Residencial,0,50292.74,13553.10,36739.64,211.23,0,0,0,0,UR SERR PLAYA S2 0179
4428915UK5342N,1,Residencial,0,97473.67,17639.72,79833.95,409.39,0,0,0,0,UR SERR PLAYA S4 0082
3744707UK5334S,1,Residencial,0,75802.53,13189.91,62612.62,318.37,0,0,1,1,UR SERR PLAYA S 6R 0154
4626713UK5342N,1,Residencial,0,98946.86,17605.29,81341.57,415.58,0,0,0,0,UR SERR PLAYA S1 0100
4722435UK5342S,1,Residencial,0,70137.32,19207.05,50930.27,294.58,0,0,0.71,0.71,UR SERR PLAYA SC 0003
3828617UK5332N,1,Residencial,0,74189.06,16725.01,57464.05,311.59,0,0,0,0,UR SERR PLAYA S3 0167
2470317UK5327S,1,Residencial,0,54804.63,5682.63,49122.00,230.18,0,0,2.17,2.17,CL JUAN CARLOS I 0014
4820948UK5342S,1,Residencial,0,28481.00,6463.22,22017.78,119.62,0,0,0,0,CL MAR CRISTAL 0008
2368627UK5326N,1,Residencial,0,37085.58,4507.85,32577.73,155.76,0,0,0.33,0.33,CL LOS ROSALES 0012
4421146UK5342S,1,Residencial,0,36107.67,2704.69,33402.98,151.65,0,0,3,3,AV PLAYA 0029
5025607UK5352N,1,Residencial,0,65523.50,16087.84,49435.66,275.20,0,0,0,0,UR SERR PLAYA SI 0054
4428916UK5342N,1,Residencial,0,86425.53,17688.89,68736.64,362.99,0,1,5,5,UR SERR PLAYA S4 0083
5421561UK5352S,1,Residencial,0,55155.20,20965.71,34189.49,231.65,0,0,0.5,0.5,UR SERR PLAYA SJ 0051
3543820UK5334S,1,Residencial,0,29155.41,14777.62,14377.79,122.45,0,0,0.33,0.33,UR SERR PLAYA S 6R 0009
4820933UK5342S,1,Residencial,0,23794.48,5023.04,18771.44,99.94,0,0,0,0,CL MAR CRISTAL 0031
4821318UK5342S,1,Residencial,0,62382.73,19474.02,42908.71,262.01,0,0,0.04,0.04,UR SERR PLAYA SD 0024
5421511UK5352S,1,Residencial,0,49072.28,17097.13,31975.15,206.10,0,0,1,1,UR SERR PLAYA SJ 0014
4421156UK5342S,1,Residencial,0,31649.20,2845.22,28803.98,132.93,0,0,0,0,AV PLAYA 0019
3156914UK5335N,1,Residencial,0,47944.59,15606.60,32337.99,201.37,0,0,0,0,UR SERR PLAYA S 6R 0110
4722433UK5342S,1,Residencial,0,57504.80,18167.30,39337.50,241.52,0,0,0,0,UR SERR PLAYA SC 0066
4719703UK5341N,1,Residencial,0,74369.89,20148.42,54221.47,312.35,0,0,0,0,UR SERR PLAYA SE 0040
2368644UK5326N,1,Residencial,0,38211.11,4765.45,33445.66,160.49,0,0,2,2,CL LOS CLAVELES 0019
4918812UK5341N,1,Residencial,0,74989.40,14008.35,60981.05,314.96,0,0,0,0,UR SERR PLAYA SG 0005
3357818UK5335N,1,Residencial,0,79028.88,13790.57,65238.31,331.92,0,0,5,5,UR SERR PLAYA S 6R 0187
3921105UK5332S,1,Residencial,0,83687.41,25150.43,58536.98,351.49,0,0,0,0,UR SERR PLAYA S1 0005
3737401UK5333N,1,Residencial,0,34305.56,16336.53,17969.03,144.08,0,0,0,0,UR SERR PLAYA S5 0235
4520527UK5342S,1,Residencial,0,61488.62,17689.59,43799.03,258.25,0,0,0,0,UR SERR PLAYA SD 0012
4334902UK5343S,1,Residencial,0,58524.99,17044.68,41480.31,245.80,0,0,2,2,UR SERR PLAYA S5 0268
3557408UK5335N,1,Residencial,0,136691.18,15107.80,121583.38,574.10,0,0,2,2,UR SERR PLAYA S 7R 0272
3547206UK5334N,1,Residencial,0,44552.56,15430.96,29121.60,187.12,0,0,0,0,UR SERR PLAYA S 6R 0142
5018515UK5351N,1,Residencial,0,87045.88,18752.76,68293.12,365.59,0,0,0,0,UR SERR PLAYA SG 0040
4357107UK5345N,1,Residencial,0,76407.07,12509.34,63897.73,320.91,0,0,0,0,UR SERR PLAYA S 8R 0359
2270107UK5327S,1,Residencial,0,107688.49,19169.19,88519.30,452.29,0,0,4,4,CL EL SILO 0001
4624752UK5342S,1,Residencial,0,23943.97,9062.56,14881.41,100.56,0,0,0,0,CL MAR ALBORAN 0130
3615313UK5331N,1,Residencial,0,87912.17,12294.19,75617.98,369.23,0,0,0,0,UR SERR PLAYA S2 0274
3722727UK5332S,1,Residencial,0,214203.49,30981.40,183222.09,899.65,0,0,0,0,UR SERR PLAYA S1 0047
2670103UK5327S,1,Residencial,0,18293.30,979.56,17313.74,76.83,0,0,2.08,2.08,CL HUERTAS 0006
2269804UK5326N,1,Residencial,0,38997.35,5667.02,33330.33,163.79,0,0,2.18,2.18,AV CASTILLA LA MANCHA 0006
2269811UK5326N,1,Residencial,0,34194.86,4550.78,29644.08,143.62,0,0,2.5,2.5,AV CASTILLA LA MANCHA 0020
2269812UK5326N,1,Residencial,0,34878.71,4636.64,30242.07,146.49,0,0,0.03,0.03,AV CASTILLA LA MANCHA 0022
4218804UK5341N,1,Residencial,0,89665.34,17591.25,72074.09,376.59,0,0,4.5,4.5,UR SERR PLAYA SB 0015
3818413UK5331N,1,Residencial,0,41720.74,16882.40,24838.34,175.23,0,0,0,0,UR SERR PLAYA S1 0016
5123920UK5352S,1,Residencial,0,74813.60,18867.49,55946.11,314.22,0,0,2.11,2.11,UR SERR PLAYA SH 0018
3222417UK5332S,1,Residencial,0,92213.86,15053.00,77160.86,387.30,0,0,3,3,CL CABO DE SAN ROQUE 0198
2372608UK5327S,1,Residencial,0,27556.93,3305.75,24251.18,115.74,0,0,1,1,CL HINOJOSA 0017
4447208UK5344N,1,Residencial,0,89079.82,9118.75,79961.07,374.14,0,0,2,2,UR SERR PLAYA S 8R 0457
3110602UK5331S,1,Residencial,0,101215.76,73470.20,27745.56,425.11,0,0,0,0,UR REGADIOS DE SAN ROMAN 0028
3722723UK5332S,1,Residencial,0,59447.59,14516.98,44930.61,249.68,0,0,0,0,UR SERR PLAYA S1 0077
4556413UK5345N,1,Residencial,0,25231.38,12378.50,12852.88,105.97,0,0,3,3,UR SERR PLAYA S 8R 0404
2953908UK5325S,1,Residencial,0,70863.37,9571.90,61291.47,297.63,0,0,1.33,1.33,UR SERR PLAYA S 6R 0027
2368651UK5326N,1,Residencial,0,43080.61,4765.45,38315.16,180.94,0,0,4,4,CL VIOLETAS 0002
4127222UK5342N,1,Residencial,0,81026.27,17005.32,64020.95,340.31,0,0,4,4,UR SERR PLAYA S3 0187
4447216UK5344N,1,Residencial,0,26361.80,10459.62,15902.18,110.72,0,0,0,0,UR SERR PLAYA S 7R 0450
3118814UK5331N,1,Residencial,0,181605.63,58451.10,123154.53,762.74,0,0,0,0,UR SERR PLAYA S2 0264
4626715UK5342N,1,Residencial,0,69936.44,17403.66,52532.78,293.73,0,0,0,0,UR SERR PLAYA S1 0102
3737423UK5333N,1,Residencial,0,43536.59,15697.22,27839.37,182.85,0,0,7,7,UR SERR PLAYA S5 0215
4719734UK5341N,1,Residencial,0,105482.45,20907.16,84575.29,443.03,0,0,1.5,1.5,UR SERR PLAYA SE 0014
3252601UK5335S,1,Residencial,0,36894.26,15806.83,21087.43,154.96,0,0,0,0,UR SERR PLAYA S 6R 0108
4918813UK5341N,1,Residencial,0,106563.23,9199.12,97364.11,447.57,0,0,3.58,3.58,UR SERR PLAYA SG 0006
3618903UK5331N,1,Residencial,0,86859.45,14187.50,72671.95,364.81,0,0,1,1,UR SERR PLAYA S1 0057
4520525UK5342S,1,Residencial,0,59035.01,16916.80,42118.21,247.95,0,0,0.03,0.03,UR SERR PLAYA SD 0010
2670123UK5327S,1,Residencial,0,36053.66,885.15,35168.51,151.43,0,0,0,0,CL ABAJO 0019
4624726UK5342S,1,Residencial,0,25654.48,7938.52,17715.96,107.75,0,0,0,0,CL MAR ALBORAN 0133
5126901UK5352N,1,Residencial,0,57226.70,14598.47,42628.23,240.35,0,0,0,0,UR SERR PLAYA SI 0029
4152614UK5345S,1,Residencial,0,39577.72,14141.83,25435.89,166.23,0,0,2,2,UR SERR PLAYA S 8R 0374
4323903UK5342S,1,Residencial,0,92552.43,22045.25,70507.18,388.72,0,0,3.03,3.03,UR SERR PLAYA SA 0022
4152608UK5345S,1,Residencial,0,74099.03,15019.99,59079.04,311.22,0,0,0,0,UR SERR PLAYA S 8R 0368
5123951UK5352S,1,Residencial,0,102481.41,12139.63,90341.78,430.42,0,0,0.67,0.67,UR SERR PLAYA SH 0034
4624781UK5342S,1,Residencial,0,22947.09,9694.84,13252.25,96.38,0,0,0,0,CL MAR ALBORAN 0017
2571301UK5327S,1,Residencial,0,78811.81,30971.23,47840.58,331.01,0,0,0,0,CL OLIVILLA 0014
5123930UK5352S,1,Residencial,0,69194.23,15834.92,53359.31,290.62,0,0,9,9,UR SERR PLAYA SH 0026
4816822UK5341N,1,Residencial,0,63507.59,15933.27,47574.32,266.73,0,1,2.67,2.67,UR SERR PLAYA SI 0020
2473107UK5327S,1,Residencial,0,52766.99,6392.97,46374.02,221.62,0,0,1.5,1.5,CL HINOJOSA 0035
2469909UK5326N,1,Residencial,0,46925.47,6147.08,40778.39,197.09,0,0,0.33,0.33,CL LOS CEREALES 0005
2368660UK5326N,1,Residencial,0,48299.59,8831.11,39468.48,202.86,0,0,2,2,CL LOS CLAVELES 0002
4049304UK5344N,1,Residencial,0,38148.01,2984.30,35163.71,160.22,0,0,0.5,0.5,UR SERR PLAYA S 8R 0027
2370420UK5327S,1,Residencial,0,10573.88,5011.33,5562.55,44.41,0,0,0,0,CL CORREOS 0007
4821313UK5342S,1,Residencial,0,89504.76,21722.10,67782.66,375.92,0,0,0,0,UR SERR PLAYA SD 0043
5421502UK5352S,1,Residencial,0,49371.69,14345.57,35026.12,207.36,0,0,0,0,UR SERR PLAYA SJ 0005
3313501UK5331S,1,Residencial,0,47147.04,14335.02,32812.02,198.02,0,0,0,0,UR SERR PLAYA S2 0013
2271802UK5327S,1,Residencial,0,55719.47,10578.46,45141.01,234.02,0,0,1.54,1.54,CL REINA SOFIA 0003
4421104UK5342S,1,Residencial,0,36107.67,2704.69,33402.98,151.65,0,0,0.67,0.67,AV PLAYA 0004
4323915UK5342S,1,Residencial,0,54397.40,21834.49,32562.91,228.47,0,0,4,4,UR SERR PLAYA SA 0027
4821316UK5342S,1,Residencial,0,77539.67,20387.30,57152.37,325.67,0,0,0,0,UR SERR PLAYA SD 0023
2470305UK5327S,1,Residencial,0,81154.70,29138.04,52016.66,340.85,0,0,10.94,10.94,CL CERVANTES 0001
2566202UK5326N,1,Residencial,0,109281.04,30218.38,79062.66,458.98,0,0,1.86,1.86,CM MALPARTIDA 0001
4452411UK5345S,1,Residencial,0,64507.40,16017.59,48489.81,270.93,0,0,0,0,UR SERR PLAYA S 8R 0429
4719714UK5341N,1,Residencial,0,93272.76,21469.18,71803.58,391.75,0,0,0,0,UR SERR PLAYA SE 0052
4719716UK5341N,1,Residencial,0,73363.84,17492.89,55870.95,308.13,0,0,0,0,UR SERR PLAYA SE 0054
4624703UK5342S,1,Residencial,0,28870.16,8570.80,20299.36,121.25,0,0,1.67,1.67,CL ISLA MALLORCA 0001
5018513UK5351N,1,Residencial,0,156368.32,19965.77,136402.55,656.75,0,0,0,0,UR SERR PLAYA SG 0036
2471509UK5327S,1,Residencial,0,85547.23,14396.48,71150.75,359.30,0,0,3,3,CL OLIVILLA 0015
3222403UK5332S,1,Residencial,0,91032.55,14261.27,76771.28,382.34,0,0,0,0,UR SERR PLAYA S2 0232
3857316UK5335N,1,Residencial,0,39489.87,6859.43,32630.44,165.86,0,0,0,0,UR SERR PLAYA S 8R 0308
2369402UK5326N,1,Residencial,0,11648.72,5606.12,6042.60,48.92,0,0,2.04,2.04,CL ERAS 0003
4820959UK5342S,1,Residencial,0,35102.99,7938.52,27164.47,147.43,0,0,0.04,0.04,CL MAR CRISTAL 0003
4421133UK5342S,1,Residencial,0,36107.67,2704.69,33402.98,151.65,0,0,0,0,AV PLAYA 0048
4421145UK5342S,1,Residencial,0,31824.83,3020.83,28804.00,133.66,0,0,0,0,AV PLAYA 0030
4218819UK5341N,1,Residencial,0,32971.28,16425.03,16546.25,138.48,0,0,2.5,2.5,UR SERR PLAYA SB 0001
2469911UK5326N,1,Residencial,0,46387.59,6264.17,40123.42,194.83,0,0,0.67,0.67,CL LOS CEREALES 0009
2469912UK5326N,1,Residencial,0,47042.56,6264.17,40778.39,197.58,0,0,1.5,1.5,CL LOS CEREALES 0011
2469913UK5326N,1,Residencial,0,55218.75,7961.95,47256.80,231.92,0,0,0.57,0.57,CL LOS CEREALES 0013
2270106UK5327S,1,Residencial,0,54887.89,11076.47,43811.42,230.53,0,0,0,0,CL CASTILLO 0031
4447212UK5344N,1,Residencial,0,85574.32,14001.32,71573.00,359.41,0,1,5,5,UR SERR PLAYA S 7R 0453
3527211UK5332N,1,Residencial,0,91650.63,15077.60,76573.03,384.93,0,0,0,0,UR SERR PLAYA S2 0316
3547212UK5334N,1,Residencial,0,22553.24,9722.23,12831.01,94.72,0,0,0,0,UR SERR PLAYA S 6R 0147
3547217UK5334N,1,Residencial,0,154449.64,18922.88,135526.76,648.69,0,0,4,4,UR SERR PLAYA S 6R 0087
3615307UK5331N,1,Residencial,0,59934.58,12623.66,47310.92,251.73,0,0,2,2,UR SERR PLAYA S2 0271
3317537UK5331N,1,Residencial,0,61496.99,14566.15,46930.84,258.29,0,0,1,1,UR SERR PLAYA S2 0176
4138717UK5343N,1,Residencial,0,58578.54,14689.10,43889.44,246.03,0,0,4,4,UR SERR PLAYA S5 0282
4719409UK5341N,1,Residencial,0,23056.83,4285.38,18771.45,96.84,0,0,0,0,CL MAR CRISTAL 0049
4152603UK5345S,1,Residencial,0,103074.73,13822.19,89252.54,432.91,0,0,2,2,UR SERR PLAYA S 8R 0363
2368607UK5326N,1,Residencial,0,40434.25,7856.56,32577.69,169.82,0,0,1,1,CL LOS ROSALES 0002
2269202UK5326N,1,Residencial,0,71851.23,6611.54,65239.69,301.78,0,0,1,1,CL TRILLADORES 0005
2271801UK5327S,1,Residencial,0,41842.36,7839.39,34002.97,175.74,0,0,2,2,CL GRANADILLO 0023
4428919UK5342N,1,Residencial,0,75559.17,17742.99,57816.18,317.35,0,0,0,0,UR SERR PLAYA S4 0086
4624761UK5342S,1,Residencial,0,20124.21,8992.32,11131.89,84.52,0,0,4.07,4.07,CL MAR ALBORAN 0013
4331409UK5343S,1,Residencial,0,64916.37,15662.80,49253.57,272.65,0,0,0,0,UR SERR PLAYA S4 0029
4152625UK5345S,1,Residencial,0,81421.75,11275.53,70146.22,341.97,0,0,0,0,UR SERR PLAYA S 8R 0339
2228101UK5322N,1,Residencial,0,332268.09,68348.99,263919.10,1395.53,0,0,0,0,TN SECTOR 7 8011
4626720UK5342N,1,Residencial,0,53630.16,12913.81,40716.35,225.25,0,0,0,0,UR SERR PLAYA S1 0107
2469926UK5326N,1,Residencial,0,46348.12,6908.15,39439.97,194.66,0,0,1.33,1.33,CL CAMINO 0007
2368675UK5326N,1,Residencial,0,44751.27,5709.95,39041.32,187.96,0,0,2,2,CL LOS CLAVELES 0032
2368679UK5326N,1,Residencial,0,44236.08,5194.78,39041.30,185.79,0,0,4,4,CL LOS CLAVELES 0035
2368681UK5326N,1,Residencial,0,44236.08,5194.78,39041.30,185.79,0,0,2,2,CL LOS CLAVELES 0031
2372650UK5327S,1,Residencial,0,52802.08,5630.70,47171.38,221.77,0,0,0.5,0.5,CL ERA EMPEDRADA 0005
2266325UK5326N,1,Residencial,0,48078.11,3398.45,44679.66,201.93,0,0,1.37,1.37,CR SERRANILLOS 0024
2266326UK5326N,1,Residencial,0,48078.11,3398.45,44679.66,201.93,0,0,1.2,1.2,CR SERRANILLOS 0022
2473119UK5327S,1,Residencial,0,51178.77,6442.14,44736.63,214.95,0,0,3.02,3.02,CL ERA EMPEDRADA 0010
2368691UK5326N,1,Residencial,0,43090.44,4917.66,38172.78,180.98,0,0,0,0,CL HERREN DE HOYEROS 0008
2368624UK5326N,1,Residencial,0,37343.16,4765.45,32577.71,156.84,0,0,1.08,1.08,CL LOS ROSALES 0006
2469906UK5326N,1,Residencial,0,44355.79,10698.67,33657.12,186.29,0,0,0,0,AV SERRANILLOS 0004
2469915UK5326N,1,Residencial,0,47510.91,6732.52,40778.39,199.55,0,0,4,4,CL LOS CEREALES 0017
2469925UK5326N,1,Residencial,0,41696.92,6556.89,35140.03,175.13,0,0,0.83,0.83,CL CAMINO 0005
4447205UK5344N,1,Residencial,0,55998.52,9097.70,46900.82,235.19,0,0,0,0,UR SERR PLAYA S 8R 0460
4722443UK5342S,1,Residencial,0,85718.15,22143.61,63574.54,360.02,0,0,0.33,0.33,UR SERR PLAYA SC 0011
4819801UK5341N,1,Residencial,0,26998.18,16759.44,10238.74,113.39,0,0,0,0,UR SERR PLAYA S4 0012
3222420UK5332S,1,Residencial,0,55505.51,12481.06,43024.45,233.12,0,0,0,0,CL CABO DE SAN ROQUE 0201
5123923UK5352S,1,Residencial,0,45054.37,18736.36,26318.01,189.23,0,0,0,0,UR SERR PLAYA SH 0021
3724916UK5332S,1,Residencial,0,158554.04,15480.85,143073.19,665.93,0,0,0,0,UR SERR PLAYA S2 0244
5126903UK5352N,1,Residencial,0,53336.04,12757.86,40578.18,224.01,0,0,2,2,UR SERR PLAYA SI 0031
2370101UK5327S,1,Residencial,0,287410.30,105619.58,181790.72,1207.12,0,0,0.38,0.38,PZ CASTILLO 0001
3921112UK5332S,1,Residencial,0,39087.37,9493.07,29594.30,164.17,0,0,0,0,UR SERR PLAYA S1 0026
4722451UK5342S,1,Residencial,0,69191.67,16453.15,52738.52,290.61,0,0,1,1,UR SERR PLAYA SC 0019
5025601UK5352N,1,Residencial,0,40419.34,16214.27,24205.07,169.76,0,0,2,2,UR SERR PLAYA SI 0060
4421160UK5342S,1,Residencial,0,36107.67,2704.69,33402.98,151.65,0,0,0,0,AV PLAYA 0038
2368655UK5326N,1,Residencial,0,42951.80,4636.64,38315.16,180.40,0,0,0.33,0.33,CL VIOLETAS 0007
4224924UK5342S,1,Residencial,0,47641.54,8123.99,39517.55,200.09,0,0,1.17,1.17,UR SERR PLAYA S1 0043
4917504UK5341N,1,Residencial,0,57072.37,14640.62,42431.75,239.70,0,0,0,0,UR SERR PLAYA SI 0028
2368649UK5326N,1,Residencial,0,43080.60,4765.45,38315.15,180.94,0,0,2.08,2.08,CL VIOLETAS 0006
3818411UK5331N,1,Residencial,0,139847.96,14138.31,125709.65,587.36,0,0,0,0,UR SERR PLAYA S1 0014
3357802UK5335N,1,Residencial,0,45061.83,9160.93,35900.90,189.26,0,0,2,2,UR SERR PLAYA S 6R 0196
3252606UK5335S,1,Residencial,0,46700.31,14138.31,32562.00,196.14,0,0,1,1,UR SERR PLAYA S 6R 0130
2473125UK5327S,1,Residencial,0,49998.53,5261.90,44736.63,209.99,0,0,0.53,0.53,CL ERA EMPEDRADA 0022
2269708UK5326N,1,Residencial,0,35142.38,6096.34,29046.04,147.60,0,0,0.67,0.67,CL JARDINES 0014
2269705UK5326N,1,Residencial,0,36971.02,6182.19,30788.83,155.28,0,0,0.5,0.5,CL JARDINES 0008
2269809UK5326N,1,Residencial,0,39034.95,5802.84,33232.11,163.95,0,0,1.33,1.33,AV CASTILLA LA MANCHA 0016
2269815UK5326N,1,Residencial,0,33510.96,4464.93,29046.03,140.75,0,0,0,0,AV CASTILLA LA MANCHA 0028
2368692UK5326N,1,Residencial,0,43345.78,4987.91,38357.87,182.05,0,0,0,0,CL HERREN DE HOYEROS 0010
2368693UK5326N,1,Residencial,0,44954.71,4987.91,39966.80,188.81,0,0,0,0,CL HERREN DE HOYEROS 0012
2368694UK5326N,1,Residencial,0,43090.44,4917.66,38172.78,180.98,0,0,0,0,CL HERREN DE HOYEROS 0014
23686A4UK5326N,1,Residencial,0,43090.44,4917.66,38172.78,180.98,0,0,0.04,0.04,CL HERREN DE HOYEROS 0003
23686A5UK5326N,1,Residencial,0,43090.44,4917.66,38172.78,180.98,0,0,0,0,CL HERREN DE HOYEROS 0005
23686A6UK5326N,1,Residencial,0,43090.44,4917.66,38172.78,180.98,0,0,0,0,CL HERREN DE HOYEROS 0007
2566201UK5326N,12,Residencial,0,775582.89,95278.62,680304.27,3257.45,0,1,19,1.58,CR SERRANILLOS 0042
2671116UK5327S,1,Residencial,0,58068.90,11757.54,46311.36,243.89,0,0,0,0,CL HUERTAS 0011
2807909UK5320N,1,Residencial,0,164311.31,40575.10,123736.21,690.11,0,0,0,0,UR REGADIOS DE SAN ROMAN 0013
2368695UK5326N,1,Residencial,0,43090.44,4917.66,38172.78,180.98,0,0,0,0,CL HERREN DE HOYEROS 0016
2368696UK5326N,1,Residencial,0,43090.44,4917.66,38172.78,180.98,0,0,0,0,CL HERREN DE HOYEROS 0018
2953909UK5325S,1,Residencial,0,71773.44,9392.75,62380.69,301.45,0,0,1.33,1.33,UR SERR PLAYA S 6R 0027
2368697UK5326N,1,Residencial,0,43893.48,5023.04,38870.44,184.35,0,0,0,0,CL HERREN DE HOYEROS 0020
2368698UK5326N,1,Residencial,0,43708.40,5023.04,38685.36,183.58,0,0,0,0,CL HERREN DE HOYEROS 0022
4037708UK5343N,1,Residencial,0,53763.69,16941.39,36822.30,225.81,0,0,3,3,UR SERR PLAYA S5 0301
5421547UK5352S,1,Residencial,0,74666.42,18638.00,56028.42,313.60,0,0,0,0,UR SERR PLAYA SJ 0046
3737410UK5333N,1,Residencial,0,74421.57,14797.29,59624.28,312.57,0,0,0,0,UR SERR PLAYA S5 0226
4228814UK5342N,1,Residencial,0,72572.26,10986.07,61586.19,304.80,0,0,0,0,CL SP ISLA PALMA 0107
4719719UK5341N,1,Residencial,0,87053.34,18068.96,68984.38,365.62,0,0,0,0,UR SERR PLAYA SE 0057
2471210UK5327S,1,Residencial,0,50393.10,5627.99,44765.11,211.65,0,0,0.78,0.78,CL JUAN CARLOS I 0022
